Tract Code,State,County,Latitude,Longitude,Total Cash Rent,Total Cash Rent MG,Less than $100,Less than $100 MG,$100 to $149,$100 to $149 MG,$150 to $199,$150 to $199 MG,$200 to $249,$200 to $249 MG,$250 to $299,$250 to $299 MG,$300 to $349,$300 to $349 MG,$350 to $399,$350 to $399 MG,$400 to $449,$400 to $449 MG,$450 to $499,$450 to $499 MG,$500 to $549,$500 to $549 MG,$550 to $599,$550 to $599 MG,$600 to $649,$600 to $649 MG,$650 to $699,$650 to $699 MG,$700 to $749,$700 to $749 MG,$750 to $799,$750 to $799 MG,$800 to $899,$800 to $899 MG,$900 to $999,$900 to $999 MG,"$1,000 to $1,249","$1,000 to $1,249 MG","$1,250 to $1,499","$1,250 to $1,499 MG","$1,500 to $1,999","$1,500 to $1,999 MG","$2,000 to $2,499","$2,000 to $2,499 MG","$2,500 to $2,999","$2,500 to $2,999 MG","$3,000 to $3,499","$3,000 to $3,499 MG","$3,500 or more","$3,500 or more MG",No Cash Rent,No Cash Rent MG
11900,North Dakota,Grand Forks County,47.959284,-97.370289,496,65,0,10,0,10,0,10,0,10,0,10,0,10,0,10,3,5,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,6,0,10,24,20,179,55,272,51,14,10,0,10,0,10,0,10,22,14
12000,North Dakota,Grand Forks County,47.923574,-97.600326,156,83,0,10,4,6,0,10,7,7,8,12,1,3,0,10,0,10,4,6,45,52,14,15,5,7,11,12,0,10,0,10,6,6,9,12,6,8,36,54,0,10,0,10,0,10,0,10,0,10,16,16
100,Georgia,Clarke County,33.959368,-83.372421,1496,204,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,65,51,82,21,23,39,43,66,82,96,139,37,32,174,134,218,133,176,101,351,216,84,63,51,65,82,87,0,14,14,30
401,Georgia,Clarke County,33.930416,-83.377135,768,136,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,43,45,0,14,4,6,26,28,0,14,36,25,232,82,178,69,136,67,43,34,0,14,70,95,0,14,0,14,0,14,0,14
402,Georgia,Clarke County,33.945805,-83.374664,328,66,0,20,0,20,0,20,0,20,0,20,0,20,38,55,0,20,2,4,0,20,0,20,8,12,57,27,17,25,55,39,38,36,28,28,65,58,13,16,7,12,0,20,0,20,0,20,0,20,0,20
600,Georgia,Clarke County,33.954667,-83.385583,1007,310,0,14,0,14,0,14,0,14,26,41,78,124,0,14,0,14,0,14,47,74,0,14,67,73,113,84,19,24,103,116,49,63,152,103,77,56,239,250,37,44,0,14,0,14,0,14,0,14,0,14
900,Georgia,Clarke County,33.952641,-83.405622,1575,225,202,173,16,25,0,14,1,20,59,72,72,68,35,53,43,50,0,14,67,85,98,111,40,60,68,65,22,24,105,107,129,88,88,82,221,107,213,119,78,86,18,29,0,14,0,14,0,14,68,57
1200,Georgia,Clarke County,32.064875,-81.105539,910,181,0,14,0,14,0,14,0,14,40,59,0,14,0,14,0,14,0,14,0,14,23,27,6,10,0,14,78,108,12,18,78,62,102,71,341,146,154,92,47,68,0,14,0,14,29,27,0,14,0,14
1700,Georgia,Clarke County,33.957384,-83.425269,255,136,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,25,49,0,14,15,16,0,14,93,125,11,13,4,7,5,7,50,34,47,36,5,7,0,14,0,14,0,14,22,35
1800,Georgia,Clarke County,33.959385,-83.404713,687,136,0,14,0,14,0,14,0,14,0,14,32,52,0,14,0,14,47,70,0,14,37,56,26,31,58,61,60,81,20,25,53,59,27,26,137,80,151,89,25,24,14,17,0,14,0,14,0,14,7,12
1900,Georgia,Clarke County,33.965876,-83.387504,1128,251,0,14,42,73,0,14,62,54,108,82,20,35,0,14,42,63,0,14,0,14,8,14,0,14,30,32,0,14,8,13,86,53,77,49,209,109,119,67,82,82,209,163,0,14,0,14,26,43,16,26
2000,Georgia,Clarke County,32.061008,-81.089599,543,89,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,22,33,18,21,10,17,53,46,216,73,56,44,72,48,11,17,38,51,47,46,0,14,0,14,0,14,29,34
2100,Georgia,Clarke County,32.058434,-81.080799,1138,195,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,34,40,75,55,43,46,135,87,54,50,41,36,109,106,147,122,91,78,223,143,150,86,0,14,0,14,0,14,36,40,0,14
2200,Georgia,Clarke County,32.052719,-81.071328,834,165,0,14,0,14,0,14,0,14,0,14,16,26,0,14,0,14,0,14,14,23,17,28,8,13,18,30,16,29,24,26,131,111,62,65,230,104,101,69,99,53,98,91,0,14,0,14,0,14,58,54
30101,Georgia,Clarke County,33.972781,-83.37152,906,242,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,37,58,12,22,92,88,115,102,25,40,128,152,76,70,13,21,21,26,184,118,53,54,49,42,0,14,101,151,0,14,0,14
30102,Georgia,Clarke County,33.970933,-83.361422,935,255,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,78,68,0,14,54,58,0,14,18,27,91,82,48,80,93,104,252,157,263,130,38,45,0,14,0,14,0,14,0,14,0,14
30200,Georgia,Clarke County,33.955103,-83.356946,1702,333,6,16,0,14,0,14,0,14,9,15,0,14,59,71,28,44,52,73,240,212,101,89,74,80,166,129,21,36,189,140,284,169,85,68,321,180,19,31,15,23,33,42,0,14,0,14,0,14,33,50
130300,Georgia,Clarke County,33.996211,-83.416356,620,239,53,85,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,187,180,0,20,0,20,32,55,66,57,89,84,60,56,89,74,32,35,12,22,0,20,0,20,0,20,0,20,56,49
130400,Georgia,Clarke County,33.983744,-83.441677,794,260,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,48,54,278,201,0,20,0,20,154,138,118,107,21,34,20,32,12,25,143,134,0,20,0,20,0,20,0,20,20,54
130500,Georgia,Clarke County,33.965375,-83.485224,279,101,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,18,11,18,31,40,0,14,18,29,0,14,12,19,0,14,60,63,22,35,35,34,47,59,11,17,23,28,0,14,0,14,0,14,27,43
130601,Georgia,Clarke County,33.956826,-83.452872,877,212,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,85,110,79,63,0,14,24,30,207,149,344,160,86,77,52,63,0,14,0,14,0,14,0,14,0,14
130602,Georgia,Clarke County,33.951431,-83.445904,805,274,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,45,69,198,197,56,79,0,14,0,14,0,14,66,63,123,136,284,157,6,13,27,41,0,14,0,14,70,93
130701,Georgia,Clarke County,33.936524,-83.444048,991,157,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,15,0,14,42,58,0,14,24,38,0,14,0,14,81,96,57,94,220,170,263,165,272,187,25,36,0,14,0,14,0,14,74,71
130702,Georgia,Clarke County,33.933276,-83.480734,980,184,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,317,127,315,133,299,128,49,49,0,14,0,14,0,14,0,14
140300,Georgia,Clarke County,34.005929,-83.366892,923,199,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,113,92,15,27,0,14,38,45,199,154,66,78,142,119,15,25,266,117,19,24,50,54,0,14,0,14,0,14,0,14,0,14
140400,Georgia,Clarke County,34.00962,-83.332786,366,156,0,14,0,14,0,14,0,14,49,64,38,64,15,23,89,86,0,14,55,61,35,57,0,14,0,14,0,14,0,14,10,15,32,36,43,71,0,14,0,14,0,14,0,14,0,14,0,14,37,57
140500,Georgia,Clarke County,33.962201,-83.325221,547,198,0,14,0,14,0,14,0,14,17,36,0,14,0,14,0,14,0,14,8,13,112,106,39,53,80,53,0,14,150,165,92,73,49,41,0,14,0,14,0,14,0,14,0,14,0,14,0,14,89,59
140600,Georgia,Clarke County,33.955996,-83.297646,750,217,0,20,0,20,0,20,0,20,0,20,29,40,0,20,0,20,0,20,203,222,15,21,17,24,28,45,177,134,2,4,146,127,29,28,35,29,35,33,23,29,11,13,0,20,0,20,0,20,0,20
150300,Georgia,Clarke County,33.253486,-84.051545,572,215,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,105,85,29,29,0,14,13,21,7,13,49,78,16,23,76,109,12,18,108,88,66,60,67,111,17,27,7,11,0,14,0,14,59,94
150400,Georgia,Clarke County,33.915684,-83.377438,1756,243,0,14,0,14,0,14,0,14,0,14,11,18,16,25,159,172,72,73,110,117,31,33,14,23,12,22,66,64,0,14,202,143,127,81,419,161,107,66,268,122,130,86,12,26,0,14,0,14,0,14
150500,Georgia,Clarke County,33.92797,-83.351654,1900,239,85,142,0,20,17,38,0,20,26,41,0,20,0,20,28,45,0,20,25,41,101,112,52,48,27,27,36,50,103,136,255,145,137,83,475,172,146,106,333,237,54,64,0,20,0,20,0,20,43,59
150600,Georgia,Clarke County,33.935454,-83.338945,1873,240,0,14,0,14,0,14,11,19,0,14,0,14,0,14,18,29,0,14,0,14,37,46,103,103,252,163,132,92,85,60,150,90,290,144,452,191,93,84,51,43,199,136,0,14,0,14,0,14,0,14
150701,Georgia,Clarke County,33.927082,-83.322449,1403,356,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,37,63,15,23,44,73,104,102,7,19,29,39,52,62,87,94,430,241,350,278,222,177,0,14,0,14,0,14,26,46,0,14
150702,Georgia,Clarke County,33.916685,-83.303561,34,37,0,14,2,8,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,12,12,21,0,14,0,14,0,14,13,22,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
150800,Georgia,Clarke County,33.908307,-83.323841,649,169,0,20,0,20,0,20,0,20,0,20,0,20,0,20,40,51,0,20,47,58,0,20,0,20,99,105,68,75,0,20,153,119,86,91,29,51,68,96,59,67,0,20,0,20,0,20,0,20,36,53
150900,Georgia,Clarke County,33.89914,-83.321555,736,195,18,32,0,14,0,14,0,14,0,14,0,14,0,14,11,17,0,14,26,31,2,4,0,14,0,14,0,14,11,16,0,14,0,14,271,160,174,68,195,121,28,31,0,14,0,14,0,14,0,14
101,Utah,Cache County,41.940066,-111.821453,211,84,0,17,0,17,2,4,0,17,0,17,0,17,0,17,17,27,28,31,0,17,15,15,5,8,48,63,19,21,5,8,17,12,5,5,15,13,4,9,26,24,0,17,5,7,0,17,0,17,22,16
102,Utah,Cache County,41.940102,-111.989418,48,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32,2,3,7,8,2,2,0,12,4,6,3,5,0,12,3,4,0,12,0,12,3,6,3,4,0,12,0,12,0,12,0,12,21,16
201,Utah,Cache County,41.839116,-111.842942,202,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,29,0,12,0,12,0,12,29,23,71,54,70,69,0,12,0,12,0,12,0,12,0,12,62,41
202,Utah,Cache County,41.833667,-111.819544,545,182,0,17,0,17,0,17,0,17,0,17,89,105,0,17,0,17,25,40,0,17,0,17,0,17,0,17,0,17,0,17,66,71,110,141,166,112,54,54,35,42,0,17,0,17,0,17,0,17,15,24
301,Utah,Cache County,41.855698,-111.953459,79,39,0,12,0,12,0,12,0,12,1,3,6,9,0,12,0,12,6,10,0,12,1,3,0,12,0,12,7,7,0,12,3,3,8,7,13,10,6,8,28,34,0,12,0,12,0,12,0,12,10,10
302,Utah,Cache County,41.714552,-111.876157,522,143,0,17,0,17,0,17,0,17,0,17,34,50,29,45,13,20,25,28,0,17,17,28,82,46,54,57,0,17,40,39,75,101,31,51,45,59,22,26,55,61,0,17,0,17,0,17,0,17,15,18
401,Utah,Cache County,41.768353,-111.822335,1440,164,0,17,25,29,9,14,0,17,0,17,0,17,0,17,0,17,46,75,24,36,0,17,0,17,0,17,0,17,40,49,26,21,95,64,181,76,504,115,342,135,106,85,9,15,33,43,0,17,0,17
402,Utah,Cache County,41.782695,-111.794628,53,36,0,12,0,12,0,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,13,20,0,12,12,21,10,17,0,12,0,12,0,12,0,12,0,12,0,12
403,Utah,Cache County,41.792341,-111.818116,277,112,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,7,12,0,17,0,17,11,17,21,20,11,16,62,46,108,99,48,51,9,14,0,17,0,17,0,17,0,17
501,Utah,Cache County,41.742672,-111.842757,1274,264,0,17,5,16,0,17,12,20,0,17,0,17,49,76,0,17,0,17,34,41,94,94,76,77,32,44,203,125,142,112,263,203,63,65,126,71,114,87,38,47,0,17,16,25,0,17,7,10,56,73
502,Utah,Cache County,41.758231,-111.843206,2033,262,0,17,0,17,0,17,0,17,37,58,0,17,0,17,64,87,0,17,0,17,0,17,0,17,32,43,99,66,192,127,182,87,304,115,409,186,420,190,283,140,11,18,0,17,0,17,0,17,23,34
601,Utah,Cache County,41.747656,-111.818751,759,181,0,12,0,12,0,12,18,28,29,45,0,12,31,25,35,47,27,32,24,23,0,12,40,36,15,25,55,61,9,14,29,34,50,45,182,127,8,14,116,87,38,43,40,34,0,12,13,21,0,12
602,Utah,Cache County,41.753457,-111.820542,769,165,0,12,0,12,0,12,0,12,65,71,0,12,0,12,0,12,81,79,0,12,0,12,0,12,0,12,37,46,32,37,120,125,104,74,172,89,66,40,48,40,15,20,0,12,0,12,29,34,1,16
701,Utah,Cache County,41.75237,-111.797104,396,244,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,18,15,16,5,8,171,235,14,21,0,17,0,17,13,20,0,17,31,30,37,30,19,25,80,56,0,17,0,17,0,17,0,17,14,17
702,Utah,Cache County,41.746672,-111.809883,667,115,0,12,0,12,0,12,0,12,0,12,3,7,0,12,8,12,7,11,0,12,15,23,166,61,209,67,117,55,28,22,76,45,0,12,6,8,0,12,21,34,11,18,0,12,0,12,0,12,25,19
800,Utah,Cache County,41.739378,-111.824953,1754,270,0,17,0,17,0,17,0,17,0,17,16,26,56,56,78,79,9,14,29,36,204,159,53,56,128,99,93,72,135,94,206,132,41,39,270,123,202,187,234,167,0,17,0,17,0,17,0,17,0,17
900,Utah,Cache County,41.731046,-111.822675,736,127,0,12,0,12,0,12,0,12,13,21,11,20,0,12,21,25,9,15,0,12,12,18,52,41,66,42,42,37,13,22,171,76,90,52,77,79,142,103,17,28,0,12,0,12,0,12,0,12,32,51
1001,Utah,Cache County,41.721677,-111.854272,377,130,0,12,0,12,0,12,0,12,0,12,25,28,0,12,0,12,0,12,16,17,27,33,0,12,0,12,17,18,0,12,58,41,25,19,51,35,142,123,16,17,0,12,0,12,0,12,0,12,0,12
1002,Utah,Cache County,41.724841,-111.84258,1150,169,0,17,0,17,0,17,0,17,25,32,0,17,0,17,42,43,13,11,19,18,85,54,63,48,160,79,71,48,52,48,133,64,236,125,182,93,50,37,19,22,0,17,0,17,0,17,0,17,0,17
1101,Utah,Cache County,41.709977,-111.820548,655,152,0,17,0,17,0,17,0,17,0,17,0,17,9,15,0,17,13,24,35,35,0,17,41,58,0,17,0,17,0,17,14,23,85,86,270,98,88,73,100,80,0,17,0,17,0,17,0,17,48,60
1102,Utah,Cache County,41.727347,-111.809951,337,87,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,12,0,17,0,17,3,6,0,17,13,15,8,9,11,16,28,22,72,39,167,84,23,24,0,17,0,17,0,17,19,23
1201,Utah,Cache County,41.688693,-111.815956,78,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,5,0,17,8,14,10,16,0,17,0,17,0,17,0,17,0,17,2,5,45,39,0,17,11,14,0,17,0,17,0,17,0,17,0,17
1202,Utah,Cache County,41.678225,-111.852338,298,118,0,17,0,17,0,17,0,17,0,17,24,33,0,17,0,17,0,17,0,17,6,10,0,17,0,17,0,17,0,17,13,20,0,17,76,69,73,82,101,62,0,17,5,7,0,17,0,17,13,21
1300,Utah,Cache County,41.661653,-111.948691,163,56,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,21,2,4,37,33,0,17,14,22,15,25,5,7,5,7,25,22,2,4,0,17,38,36,0,17,0,17,0,17,0,17,11,10
1401,Utah,Cache County,41.630386,-111.83104,269,118,16,25,0,17,0,17,0,17,11,18,36,56,0,17,0,17,13,21,0,17,100,93,0,17,0,17,0,17,0,17,10,15,10,17,0,17,18,22,55,46,0,17,0,17,0,17,0,17,0,17
1402,Utah,Cache County,41.635103,-111.866206,149,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,13,21,0,12,62,49,42,42,13,19,0,12,8,13,0,12,0,12,0,12,5,9
1500,Utah,Cache County,41.571693,-111.834821,46,28,0,12,0,12,0,12,0,12,0,12,7,10,1,2,0,12,0,12,0,12,0,12,0,12,0,12,3,5,6,8,0,12,0,12,17,22,11,10,1,2,0,12,0,12,0,12,0,12,8,8
980100,Utah,Cache County,41.669812,-111.780287,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
100,Indiana,Tippecanoe County,41.103263,-85.125393,590,142,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,21,61,63,36,29,16,27,9,16,70,63,0,13,213,107,72,56,85,89,0,13,0,13,0,13,0,13,0,13,0,13,10,16
200,Indiana,Tippecanoe County,40.541443,-85.659599,282,89,0,13,0,13,14,21,0,13,0,13,0,13,17,26,0,13,0,13,0,13,39,35,0,13,22,24,29,33,9,10,82,55,3,7,56,47,11,15,0,13,0,13,0,13,0,13,0,13,12,15
300,Indiana,Tippecanoe County,41.093192,-85.122176,626,192,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,43,3,7,35,39,55,44,76,70,207,173,77,81,20,26,100,76,0,13,24,39,0,13,0,13,0,13,0,13,62,86
400,Indiana,Tippecanoe County,41.086107,-85.121706,1786,330,0,13,0,13,0,13,0,13,124,176,17,20,0,13,66,47,165,125,82,71,199,138,184,138,98,88,209,125,204,138,174,113,94,87,160,110,10,18,0,13,0,13,0,13,0,13,0,13,49,60
700,Indiana,Tippecanoe County,40.196509,-85.400975,1089,193,0,13,0,13,0,13,0,13,0,13,0,13,4,7,55,47,107,83,31,33,63,51,143,103,76,52,84,58,226,146,98,78,119,86,50,31,12,19,21,31,0,13,0,13,0,13,0,13,0,13
800,Indiana,Tippecanoe County,41.094459,-85.162086,320,81,0,13,0,13,0,13,0,13,6,9,0,13,5,8,0,13,0,13,5,9,7,9,0,13,33,27,47,36,20,31,27,23,64,34,80,53,26,38,0,13,0,13,0,13,0,13,0,13,35,57
1000,Indiana,Tippecanoe County,41.07869,-85.163308,279,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,10,15,21,22,28,26,45,38,19,21,22,20,80,82,5,12,21,22,11,17,6,9,0,13,0,13,0,13,0,13,0,13
1100,Indiana,Tippecanoe County,41.075082,-85.152906,610,133,0,13,0,13,58,85,0,13,0,13,0,13,0,13,19,22,0,13,23,27,16,29,0,13,11,18,32,32,88,73,145,87,42,32,160,99,8,13,8,12,0,13,0,13,0,13,0,13,21,25
1200,Indiana,Tippecanoe County,41.077651,-85.143963,476,169,0,13,0,13,0,13,0,13,0,13,7,11,0,13,12,19,0,13,0,13,71,53,31,38,29,34,29,32,91,102,44,48,122,82,29,35,11,18,0,13,0,13,0,13,0,13,0,13,9,14
1300,Indiana,Tippecanoe County,41.080989,-85.135105,643,175,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,31,33,145,114,112,84,137,87,128,91,71,83,8,12,0,13,0,13,0,13,0,13,0,13,8,13
1400,Indiana,Tippecanoe County,40.171522,-85.363227,325,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,19,2,8,8,13,0,13,20,19,41,39,103,77,89,65,47,72,0,13,0,13,0,13,0,13,0,13,0,13
1501,Indiana,Tippecanoe County,41.693283,-86.028266,1977,330,0,18,0,18,23,40,59,94,0,18,30,49,12,20,0,18,25,34,0,18,0,18,0,18,43,51,29,39,257,173,353,216,645,231,501,267,0,18,0,18,0,18,0,18,0,18,0,18,39,51
1502,Indiana,Tippecanoe County,41.727208,-86.044568,915,213,0,18,0,18,62,88,16,26,0,18,0,18,0,18,17,29,21,33,0,18,0,18,58,51,0,18,87,96,21,33,190,119,175,98,140,137,112,112,16,27,0,18,0,18,0,18,0,18,59,75
1601,Indiana,Tippecanoe County,41.706542,-85.976082,3,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1602,Indiana,Tippecanoe County,41.731589,-85.988773,117,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10,0,13,0,13,30,43,0,13,11,19,30,49,12,22,0,13,29,42,0,13,0,13,0,13,0,13,0,13
1603,Indiana,Tippecanoe County,40.364624,-86.872159,653,196,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,83,75,26,41,209,140,256,133,0,18,79,65,0,18,0,18,0,18,0,18,0,18
1701,Indiana,Tippecanoe County,41.746203,-85.959734,1394,255,0,13,0,13,0,13,7,14,8,15,0,13,21,23,0,13,0,13,0,13,65,70,28,38,106,89,114,75,10,16,368,216,274,175,237,131,156,109,0,13,0,13,0,13,0,13,0,13,10,16
1702,Indiana,Tippecanoe County,41.708704,-85.9553,1032,218,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,62,46,66,167,106,65,83,382,181,61,63,168,106,85,60,0,13,0,13,0,13,0,13,0,13,0,13
1800,Indiana,Tippecanoe County,40.419678,-86.842955,1101,159,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,32,14,25,52,59,0,13,32,52,15,24,36,40,113,85,232,86,220,114,287,106,67,61,0,13,0,13,9,13,0,13,0,13,14,18
1900,Indiana,Tippecanoe County,41.679086,-86.263875,420,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,58,0,13,10,15,97,56,131,81,107,83,9,14,4,8,0,13,0,13,0,13,0,13,0,13,51,61
5101,Indiana,Tippecanoe County,40.461113,-86.922377,1022,129,0,13,0,13,31,47,6,11,18,20,6,15,15,18,0,13,15,17,54,47,9,15,8,13,20,18,32,33,118,56,219,98,60,45,193,68,52,41,30,28,7,14,21,26,54,60,54,39,18,22
5102,Indiana,Tippecanoe County,40.461,-86.906255,659,276,0,18,15,22,0,18,0,18,0,18,0,18,0,18,11,17,0,18,0,18,0,18,153,246,0,18,15,18,86,108,120,104,60,56,56,37,60,64,68,63,15,23,0,18,0,18,0,18,13,20
5200,Indiana,Tippecanoe County,40.445387,-86.911713,923,183,13,22,0,13,0,13,61,51,0,13,0,13,0,13,0,13,0,13,0,13,67,59,29,49,40,43,155,119,178,124,82,61,9,15,169,147,43,47,77,61,0,13,0,13,0,13,0,13,0,13
5401,Indiana,Tippecanoe County,40.427545,-86.91183,1196,384,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,239,330,19,30,97,75,0,13,51,54,11,18,19,20,125,93,263,276,48,44,107,74,119,79,51,81,0,13,33,47,10,16
5402,Indiana,Tippecanoe County,40.42498,-86.903939,881,213,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,58,45,56,0,13,0,13,60,55,23,28,55,49,166,149,36,39,88,56,236,160,47,41,59,55,27,31,0,13,0,13,31,48
5500,Indiana,Tippecanoe County,40.421097,-86.908359,2532,334,53,83,0,18,0,18,0,18,0,18,0,18,22,34,0,18,104,122,58,70,0,18,202,172,158,91,41,50,35,51,143,82,361,193,368,212,377,223,335,205,201,139,0,18,74,115,0,18,12,21
10100,Indiana,Tippecanoe County,41.21872,-84.908349,182,84,0,18,0,18,0,18,0,18,0,18,14,22,11,19,14,22,0,18,3,5,8,12,34,42,0,18,6,7,13,16,20,19,10,16,46,54,0,18,0,18,3,5,0,18,0,18,0,18,38,35
10201,Indiana,Tippecanoe County,41.209404,-85.049943,319,153,0,18,0,18,0,18,0,18,0,18,0,18,0,18,36,57,0,18,17,28,0,18,19,26,3,6,4,6,75,79,82,101,13,21,22,32,48,68,0,18,0,18,0,18,0,18,0,18,28,33
10205,Indiana,Tippecanoe County,41.602561,-87.343929,701,180,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,107,138,0,18,97,100,76,83,71,82,6,10,88,83,23,35,60,71,173,125,0,18,0,18,0,18,0,18,108,156
10206,Indiana,Tippecanoe County,41.608253,-87.26829,1722,316,0,18,0,18,0,18,0,18,0,18,0,18,0,18,41,49,193,175,49,79,175,147,40,72,0,18,131,181,129,144,88,108,44,56,176,131,227,130,343,224,86,106,0,18,0,18,0,18,35,52
10207,Indiana,Tippecanoe County,41.59919,-87.2563,79,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,70,0,13,19,26,0,13,0,13,0,13,0,13,10,16
10208,Indiana,Tippecanoe County,40.454374,-86.940302,2032,342,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,46,57,92,94,50,73,0,18,76,71,0,18,58,95,168,239,295,197,485,240,216,190,272,162,243,159,0,18,0,18,31,40,0,18
10209,Indiana,Tippecanoe County,40.452082,-86.956298,560,173,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,35,0,13,0,13,0,13,87,92,171,114,0,13,99,96,142,123,43,51,0,13,0,13,0,13,0,13,0,13
10400,Indiana,Tippecanoe County,41.216966,-85.234198,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
10500,Indiana,Tippecanoe County,41.122794,-85.269531,177,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,12,0,13,19,27,4,8,0,13,5,8,0,13,5,9,33,36,15,18,77,68,10,16,0,13,0,13,0,13,10,11
10600,Indiana,Tippecanoe County,39.224794,-85.865398,188,82,0,18,0,18,0,18,0,18,0,18,0,18,7,12,0,18,5,6,0,18,0,18,0,18,0,18,79,76,1,2,37,25,24,25,11,13,0,18,24,19,0,18,0,18,0,18,0,18,83,68
10700,Indiana,Tippecanoe County,39.209658,-85.891126,128,81,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,40,56,61,13,22,34,38,0,18,0,18,0,18,0,18,63,70
10800,Indiana,Tippecanoe County,39.196753,-85.892723,953,195,0,18,41,65,29,33,34,32,0,18,17,20,0,18,0,18,0,18,0,18,61,93,46,62,119,130,101,88,16,38,19,26,144,82,245,141,53,47,0,18,15,18,13,21,0,18,0,18,0,18
10901,Indiana,Tippecanoe County,41.660506,-86.375102,591,216,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,36,0,18,0,18,0,18,0,18,0,18,0,18,35,42,32,41,84,88,110,122,100,79,212,140,0,18,0,18,0,18,0,18,103,89
10902,Indiana,Tippecanoe County,41.721216,-86.372707,332,186,0,13,0,13,4,6,0,13,3,4,0,13,13,20,0,13,2,4,0,13,7,10,9,11,17,19,14,16,20,20,3,5,2,5,17,19,219,220,2,5,0,13,0,13,0,13,0,13,0,13
